OP_CODIGO,OP_AMBITO,OP_NOMBRE,OP_SIGLAS,ANIO
158.0,CANTONAL,MOVIMIENTO DURANENOS EN MARCHA,DM,2023
159.0,CANTONAL,MOVIMIENTO RENOVACION DEMOCRATICA BALSENSE,RDB,2023
160.0,PROVINCIAL,MOVIMIENTO POLITICO SOLIDARIAMENTE,M.S.M.,2023
161.0,CANTONAL,MOVIMIENTO PROGRESA,PROGRESA,2023
162.0,CANTONAL,MOVIMIENTO AMPLIO RENOVADOR DE CIUDADANOS HUMANISTAS EN ACCION MARCHA,MARCHA,2023
163.0,CANTONAL,MOVIMIENTO  VISION SALCEDENSE,VISION,2023
164.0,PROVINCIAL,MOVIMIENTO JUNTOS,J,2023
165.0,PROVINCIAL,MOVIMIENTO POLITICO MERECEMOS MAS,SIN SIGLAS,2023
166.0,CANTONAL,MOVIMIENTO UNIDAD DEMOCRATICA CIUDADANA,UDC,2023
167.0,CANTONAL,MOVIMIENTO INCLUYENTE ORGANIZADO MIO,MIO,2023
168.0,PROVINCIAL,MOVIMIENTO SOMOS  LIBRES,SOMOS LIBRES,2023
169.0,CANTONAL,MOVIMIENTO POPULAR DEMOCRACIA Y LIBERTAD,MPDL,2023
170.0,PROVINCIAL,"MOVIMIENTO SOMOS IGUALDAD, IMPULSO E INTEGRACION SIII",SIII,2023
171.0,CANTONAL,MOVIMIENTO POLITICO JUVENIL NUEVA GENERACION,N.G.,2023
172.0,PARROQUIAL,"MOVIMIENTO POLITICO POR UN GOBIERNO AUTONOMO HACIA LA IGUALDAD, MINGAI",MINGAI,2023
173.0,PROVINCIAL,MOVIMIENTO ALIANZA SOCIAL MAS,MAS,2023
174.0,CANTONAL,MOVIMIENTO CONCIENCIA,MC,2023
175.0,CANTONAL,MOVIMIENTO UNIDOS PUEBLO MACARENO,UPM,2023
176.0,CANTONAL,MOVIMIENTO CIUDADANO,MC,2023
177.0,CANTONAL,MOVIMINTO POLITICO QUILANGUENSE,MPQ,2023
178.0,CANTONAL,"MOVIMIENTO INCLUYENTE NUEVA ALTERNATIVA, MINA",MINA,2023
179.0,CANTONAL,MOVIMIENTO POLITICO DURAN PUEDE MAS,DPM,2023
180.0,CANTONAL,MOVIMIENTO PINDALENO SURGE,PS,2023
181.0,PROVINCIAL,"MOVIMIENTO MEJOR EMPRENDIMIENTO, JUSTICIA, OPORTUNIDADES REALES - MEJOR",MEJOR,2023
182.0,PROVINCIAL,MOVIMIENTO POLITICO COALICION DE LOS COMUNES,CCCH,2023
183.0,CANTONAL,MOVIMIENTO MINGA PARA EL PROGRESO,MINGA,2023
184.0,CANTONAL,"MOVIMIENTO AMOR, FE Y ESPERANZA, AFE",AFE,2023
185.0,CANTONAL,MOVIMIENTO SOBERANO INTERCULTURAL INDEPENDIENTE,S I I,2023
186.0,NACIONAL,"MOVIMIENTO VERDE, ETICO, REVOLUCIONARIO, DEMOCRATICO, (MOVER)",MOVER,2023
187.0,CANTONAL,MOVIMIENTO POLITICO WALTER OCAMPO HERAS (W.O.H.),W.O.H,2023
188.0,CANTONAL,MOVIMIENTO POLITICO GUACHAPALA GANA,MGG,2023
189.0,PARROQUIAL,"MOVIMIENTO UFT, PARROQUIAL UNION, FUERZA Y TRABAJO","U,F,T.",2023
190.0,PROVINCIAL,MOVIMIENTO POLITICO SEMILLA,SEMILLA,2023
191.0,CANTONAL,"MOVIMIENTO AHORA, HONRA,  ORDEN, RESPETO Y AMOR (AHORA)",AHORA,2023
192.0,CANTONAL,MOVIMIENTO POLITICO SEGUIMOS (MPS),MPS,2023
193.0,CANTONAL,MOVIMIENTO ALIANZA PONCENA PROGRESISTA,A.P.P.,2023
194.0,CANTONAL,MOVIMIENTO FUERZA PRODUCTIVA EMPALMENA,SIN SIGLAS,2023
195.0,CANTONAL,MOVIMIENTO DESPIERTA URCUQUIRENO,M.D.U.,2023
196.0,CANTONAL,MOVIMIENTO SEPUEDE S.P.,S.P.,2023
197.0,CANTONAL,MOVIMIENTO DE ACCION CIUDADANA FENIX,MACFE,2023
198.0,CANTONAL,MOVIMIENTO MI CHONTA,MCHONTA,2023
199.0,CANTONAL,MOVIMIENTO REACTIVATE,REACTIVATE,2023
200.0,PROVINCIAL,"MOVIMIENTO ACCION DEMOCRATICA ECUATORIANA,ADE",ADE,2023
201.0,PROVINCIAL,MOVIMIENTO POSITIVO,SIN SIGLAS,2023
202.0,PROVINCIAL,MOVIMIENTO GENTE NUEVA  (MGN),MGN,2023
203.0,CANTONAL,MOVIMIENTO  CAMBIO POSITIVO,C,2023
204.0,PROVINCIAL,MOVIMIENTO CONSTRUIR,C,2023
205.0,CANTONAL,MOVIMIENTO DE BASES  ARUTAM,MBA,2023
206.0,PROVINCIAL,"MOVIMIENTO CAMBIO INTEGRAL CON ACCION, TALENTO Y ESPERANZA,  CAMINANTES",CAMINANTES,2023
207.0,NACIONAL,MOVIMIENTO POLITICO REVOLUCION CIUDADANA,RC,2023
208.0,NACIONAL,"MOVIMIENTO AMIGO, ACCION MOVILIZADORA INDEPENDIENTE GENERANDO OPORTUNIDADES",AMIGO,2023
209.0,CANTONAL,MOVIMIENTO POLITICO ALTERNATIVA SOCIAL INDEPENDIENTE,ASI,2023
210.0,CANTONAL,MOVIMIENTO COMPROMISO  (MC),MC,2023
211.0,PROVINCIAL,"MOVIMIENTO INTERCULTURAL DE GENTE ACTIVA, MINGA",MINGA,2023
212.0,CANTONAL,"MOVIMIENTO POLITICO LIBERTAD, INTEGRACION Y DEMOCRACIA",LID,2023
213.0,CANTONAL,MOVIMIENTO RENOVACION  Y  CAMBIO HUAQUILLAS,MRCH,2023
214.0,CANTONAL,MOVIMIENTO UNIDAD,U.N.I.D.A.D.,2023
215.0,PROVINCIAL,MOVIMIENTO NUEVA GENERACION,SIN SIGLAS,2023
216.0,CANTONAL,"MOVIMIENTO ACCION INDEPENDIENTE RENACER, AIRE",AIRE,2023
217.0,PROVINCIAL,MOVIMIENTO PROVINCIAL PENINSULA POSITIVA,MPPP,2023
218.0,CANTONAL,MOVIMIENTO ALLI KAWSAY,MAK,2023
219.0,CANTONAL,"MOVIMIENTO SOLIDARIDAD, ESPERANZA Y RENOVACION SER",SER,2023
220.0,CANTONAL,MOVIMIENTO POLITICO MINGA POR EL CAMBIO,SIN SIGLAS,2023
221.0,CANTONAL,MOVIMIENTO POLITICO  CONTIGO,M.P.C,2023
222.0,NACIONAL,MOVIMIENTO PUEBLO IGUALDAD DEMOCRACIA PID,PID,2023
223.0,PROVINCIAL,MOVIMIENTO POLITICO INDEPENDIENTE MUSHUK INTI,MPIMI,2023
224.0,CANTONAL,MOVIMIENTO POLITICO CAMBIEMOS,MP CAMBIEMOS,2023
225.0,CANTONAL,MOVIMIENTO POLITICO PUEBLO ALFARISTA,PA,2023
226.0,NACIONAL,"MOVIMIENTO RENOVACION TOTAL, RETO",RETO,2023
227.0,PROVINCIAL,"MOVIMIENTO DE INTEGRACION NUEVA GENTE EN ACCION, MINGA",MINGA,2023
228.0,PROVINCIAL,"MOVIMIENTO  UNETE, UNION, ETICA, TRANSPARENCIA Y EQUIDAD",UNETE,2023
229.0,CANTONAL,"MOVIMIENTO ANTENO DE  TRANSPARENCIA Y ETICA POLITICA, MATE",MATE,2023
230.0,CANTONAL,"MOVIMIENTO INCLUYENTE DE OPORTUNIDADES Y EQUIDAD SOCIAL, MIOS",MIOS,2023
231.0,NACIONAL,PARTIDO UNIDAD POPULAR,UP,2023
232.0,CANTONAL,MOVIMIENTO RENACE ATAHUALPA,MRA,2023
233.0,CANTONAL,"MOVIMIENTO AMAZONICO, MA",M.A.,2023
234.0,CANTONAL,MOVIMIENTO MINGA,MINGA,2023
235.0,CANTONAL,MOVIMIENTO NUEVO RUMBO,NR,2023
236.0,CANTONAL,MOVIMIENTO ACCION SOLIDARIA LA TRONCAL,AST,2023
237.0,CANTONAL,MOVIMIENTO FUERZA MEJIENSE,FM,2023
238.0,CANTONAL,"MOVIMIENTO FE`S, FUERZA, ESPERANZA, SERVICIO",FE'S,2023
239.0,CANTONAL,MOVIMIENTO ASI,ASI,2023
240.0,PROVINCIAL,MOVIMIENTO POLITICO SUMAK YUYAY,SIN SIGLAS,2023
241.0,PROVINCIAL,MOVIMIENTO PLAN MP,M.P,2023
242.0,CANTONAL,MOVIMIENTO CIUDADANO INDEPENDIENTE CAMBIO POSITIVO,MCP,2023
243.0,CANTONAL,MOVIMIENTO RENOVACION ACCION EMPALMENSE RENACE,RENACE,2023
244.0,CANTONAL,MOVIMIENTO PRIMERO LA GENTE,M.P.G,2023
245.0,CANTONAL,MOVIMIENTO  POLITICO  COMPROMISO,C,2023
246.0,PROVINCIAL,MOVIMIENTO POLITICO RENOVACION,R,2023
247.0,CANTONAL,MOVIMIENTO TODOS POR EL CAMBIO,SIN SIGLAS,2023
248.0,CANTONAL,MOVIMIENTO SOMOS PROGRESO,SP,2023
249.0,CANTONAL,MOVIMIENTO POLITICO INTERCULTURAL KAWSAY,MPIK,2023
250.0,CANTONAL,MOVIMIENTO CIUDADANO RENACE,RENACE,2023
251.0,CANTONAL,"MOVIMIENTO POLITICO ACCION SANTARROSENA, MAS",MAS,2023
252.0,CANTONAL,MOVIMIENTO INSTAURACION DEL DESARROLLO MID,MID,2023
253.0,CANTONAL,MOVIMIENTO NUEVA VISION,SIN SIGLAS,2023
254.0,PROVINCIAL,MOVIMIENTO POLITICO PROVINCIAL VENCEMOS,VENCEMOS,2023
255.0,CANTONAL,MOVIMIENTO ACCION POLITICA PROGRESISTA POR EL BUEN VIVIR,(AC.P.PRO.BU.VI),2023
256.0,CANTONAL,"MOVIMIENTO FUERZA INTERCULTURAL DE ESPERANZA LIBERAL, FIEL",FIEL,2023
257.0,PROVINCIAL,MOVIMIENTO CRECER,CRECER,2023
258.0,PARROQUIAL,MOVIMIENTO PARROQUIAL ACCION CIUDADANA,AC,2023
259.0,CANTONAL,"MOVIMIENTO EXPRESION, UNIDAD Y DEMOCRACIA (EXU/D)",EXU/D,2023
260.0,PROVINCIAL,"MOVIMIENTO TU, TUNGURAHUA UNIDO",TU,2023
261.0,CANTONAL,MOVIMIENTO TODOS UNIDOS,TU,2023
262.0,CANTONAL,MOVIMIENTO PENSEMOS EN GRANDE,SIN SIGLAS,2023
263.0,CANTONAL,MOVIMIENTO DEMOCRATICO PROGRESISTA INDEPENDIENTE (D.P.I.),D.P.I.,2023
264.0,PARROQUIAL,MOVIMIENTO POLITICO VALLE DE LA ETERNA PRIMAVERA,V.E.P,2023
265.0,CANTONAL,MOVIMIENTO JUNTOS POR EL PROGRESO,JUNTOS POR EL PROGRESO,2023
266.0,PARROQUIAL,MOVIMIENTO POLITICO  PODER  IMANTENO,POIM,2023
267.0,CANTONAL,"MOVIMIENTO CONCENTRACION DE FUERZAS POPULARES CALVENCES, C.F.P.C.",CFP-C,2023
268.0,CANTONAL,MOVIMIENTO CAMINEMOS,SIN SIGLAS,2023
269.0,CANTONAL,MOVIMIENTO FUERZA PILLARENO,MFP,2023
270.0,PROVINCIAL,MOVIMIENTO NUEVA GENERACION,MNG,2023
271.0,CANTONAL,MOVIMIENTO LA MINGA,LM,2023
272.0,CANTONAL,MOVIMIENTO TODOS SOMOS PUEBLO,SIN SIGLAS,2023
273.0,CANTONAL,"MOVIMIENTO JUVENTUD, SOLIDARIDAD Y CAMBIO",JSC,2023
274.0,CANTONAL,MOVIMIENTO POLITICO DIGNIDAD CIUDADANA (MPDC),MPDC,2023
275.0,PROVINCIAL,MOVIMIENTO PROVINCIAL UNETE,U N E T E,2023
276.0,CANTONAL,MOVIMIENTO DECIDE HUAQUILLENSE - DH,DH,2023
277.0,CANTONAL,MOVIMIENTO UNIDOS SOMOS MAS,USM,2023
278.0,CANTONAL,MOVIMIENTO INTEGRACION CIUDADANA (M.I.C),M.I.C,2023
1002.0,CANTONAL,YO APOYO A LA EXPERIENCIA,M.C.P/MIPC,2023
1003.0,PROVINCIAL,UNIDAD ORELLANENSE,UP/PSP,2023
1004.0,PARROQUIAL,PSC-PSP LISTA 6 Y 3,PSC/PSP,2023
1005.0,PARROQUIAL,PSC-PID LISTA 6 Y 4,PSC/PID,2023
1006.0,CANTONAL,PSC-PID-PSP LISTA 6-4-3,PSC/PID/PSP,2023
1009.0,PROVINCIAL,!ANIMO PASTAZA!,SEMILLA/DSI,2023
1010.0,CANTONAL,ALIANZA DE UNIDAD Y TRABAJO,CD/PSE,2023
1011.0,CANTONAL,EL VIVIR BIEN AVANZA,VB/AVANZA,2023
1012.0,CANTONAL,UNIDOS POR EL VIVIR BIEN,VB/UP,2023
1013.0,PROVINCIAL,ALIANZA CIUDADANA,CD/MOA,2023
1014.0,PROVINCIAL,RETO ES LA OPCION,RETO/OPCION,2023
1015.0,CANTONAL,ALIANZA PSC-SUMA,PSC/SUMA,2023
1016.0,CANTONAL,UNIDAD POR EL CAMBIO,PSE/MP CAMBIEMOS,2023
1017.0,PROVINCIAL,AZUAY LIBRE,SUMA/CONSTRUYE,2023
1018.0,CANTONAL,ALIANZA CANTONAL POR LA INTERCULTURALIDAD UNIDAD TRABAJO Y DESARROLLO,CD/AMIGO/PSE,2023
1019.0,CANTONAL,!EL CAMBIO VIENE!,UP/DSI,2023
1022.0,PROVINCIAL,UNIDOS POR LOS RIOS,CD/PSP/PID/PSE/DSI/CREO/SUMA/CONSTRUYE/CRECER,2023
1023.0,CANTONAL,SIEMBRA,PSE/UP/DSI/MIM,2023
1024.0,CANTONAL,CAMBIO POSITIVO,PSC/PSE,2023
1025.0,PROVINCIAL,ALIANZA DE LA RENOVACION,PSE/RETO/MOVER,2023
1026.0,CANTONAL,PAUTE BONITO,SIN SIGLAS/SIN SIGLAS/CONSTRUYE,2023
1027.0,CANTONAL,GUALACEO PRIMERO,ASI/SIN SIGLAS/SIN SIGLAS,2023
1028.0,CANTONAL,UNIDOS PODEMOS,UP/PSE,2023
1029.0,CANTONAL,"ALIANZA LORETANA, EL PUEBLO AL PODER",RETO/MOVER,2023
1030.0,PROVINCIAL,ALIANZA GESTION Y DESARROLLO,MUPP/DSI/CREO,2023
1031.0,PROVINCIAL,UNIDAD NUEVAS OPCIONES,CD/UP/DSI,2023
1032.0,CANTONAL,JUNTOS POR EL CAMBIO,DSI/UP/PSE,2023
1033.0,CANTONAL,TODO 3-23,PSP/SUMA,2023
1034.0,PROVINCIAL,SOMOS AGUA,PSE/SIN SIGLAS,2023
1035.0,CANTONAL,ALIANZA POPULAR SALITRENA,UP/MUPP/MARS,2023
1036.0,CANTONAL,SOMOS AGUA,PSP/PSE/UP/PID/ID/DSI/SUMA,2023
1037.0,CANTONAL,PUERTA DE ORO,UP/PSE/DSI,2023
1039.0,PROVINCIAL,IMBABURA DEL FUTURO,AVANZA/UP,2023
1041.0,PROVINCIAL,ALIANZA POR LA UNIDAD MANABITA,CAMINANTES/MUP/PSC/SUMA,2023
1043.0,CANTONAL,ALIANZA POR LA DEMOCRACIA,PSP/SIN SIGLAS,2023
1044.0,CANTONAL,ALIANZA POR LA UNIDAD JIPIJAPENSE,CAMINANTES/MUP/SUMA,2023
1045.0,PROVINCIAL,ALIANZA SI AL PROGRESO,MUPP/CREO,2023
1046.0,CANTONAL,ALIANZA POR LA UNIDAD JARAMIJENSE,CAMINANTES/MUP/PSC/SUMA/MPCP,2023
1047.0,CANTONAL,UNIDOS POR EL CAMBIO,CD/UP/MUPP/INCLUYENTE,2023
1048.0,CANTONAL,ALIANZA POR LA UNIDAD BOLIVARENSE,CAMINANTES/MUP/PSC/SUMA/RENOVACION,2023
1049.0,CANTONAL,ALIANZA POR LA UNIDAD ROCAFORTENSE,CAMINANTES/MUP/PSC/SUMA/SIN SIGLAS,2023
1050.0,CANTONAL,ALIANZA POR LA UNIDAD MONTECRISTENSE,CAMINANTES/MUP/SUMA/MIR/PA,2023
1051.0,PROVINCIAL,ALTERNATIVA,CD/UP/PSP/PID/AVANZA/SIN SIGLAS,2023
1052.0,CANTONAL,GUANGAJENSE POR EL CAMBIO,UP/MUPP/INCLUYENTE/MOVER/CD,2023
1054.0,CANTONAL,SANTA ISABEL PRIMERO,SIN SIGLAS/SIN SIGLAS/MPDL,2023
1055.0,CANTONAL,CON EL CORAZON DEL PUEBLO,DSI/UP,2023
1057.0,CANTONAL,JUNTOS POR MEJIA,SUMA/AVANZA/PSC/CONSTRUYE/AMIGO,2023
1058.0,PARROQUIAL,JUNTOS POR MEJIA - TANDAPI,"SUMA/AVANZA/PSC/U,F,T.",2023
1059.0,CANTONAL,PEDRO MONCAYO POR LA UNIDAD Y EL CAMBIO,SUMA/MUPP/AIRE,2023
1060.0,CANTONAL,ALIANZA CIVICA POR EL CAMBIO,CD/UP/RETO,2023
1061.0,CANTONAL,UNIDOS POR EL CAMPO,CD/UP/RETO,2023
1063.0,PROVINCIAL,AZUAY PRIMERO,SIN SIGLAS/SIN SIGLAS,2023
1064.0,CANTONAL,SOMOS LA ALTERNATIVA,UP/DSI,2023
1065.0,CANTONAL,MINGA POR EL CAMBIO,CD/AMIGO/PSE/CONSTRUYE,2023
1066.0,CANTONAL,ALIANZA POR EL CAMBIO,PID/PSE/DSI/CONSTRUYE,2023
1067.0,CANTONAL,EL SOCIALISMO CONSTRUYE,PSE/CONSTRUYE,2023
1068.0,PROVINCIAL,FRENTE AMPLIO,UP/DSI/MOVER/CCCH,2023
1069.0,PROVINCIAL,ALIANZA UNIDAD AMAZONICA,ID/AVANZA/PSC,2023
1070.0,CANTONAL,UNIDOS POR MILAGRO,CD/CREO/CONSTRUYE/RETO/R,2023
1071.0,CANTONAL,UNIDAD INTERCULTURAL POR EL DESARROLLO,CD/PSE/MAS,2023
1072.0,CANTONAL,UNIDOS POR LA SEGURIDAD Y LA VIDA,UP/PID/PSE,2023
1073.0,CANTONAL,UNIDOS POR LA PRODUCTIVIDAD Y LA VIDA,UP/PSE/MOVER,2023
1074.0,PROVINCIAL,EL RETO ES LOJA,RETO/CONSTRUYE,2023
1075.0,CANTONAL,POR PINAS Y EL ORO PRIMERO,SUR/P.P.P.,2023
1076.0,CANTONAL,LIDEREZA JUVENIL SIGLO XXI,UP/DSI,2023
1077.0,PROVINCIAL,MUEVETE IMBABURA,SOMOS LIBRES/RETO/CONSTRUYE,2023
1078.0,CANTONAL,UNIDOS CON EL CORAZON,DSI/UP,2023
1079.0,PROVINCIAL,MANABITAMENTE,CREO/CONSTRUYE,2023
1080.0,CANTONAL,NUEVA OPORTUNIDAD,PSE/UP,2023
1081.0,PROVINCIAL,COMPROMISO Y PROGRESO,PSP/CREO,2023
1083.0,CANTONAL,ALIANZA UNO,CD/CREO/MCU,2023
1084.0,PROVINCIAL,ALIANZA ENCONTREMONOS POR BOLIVAR,CREO/SI ARI,2023
1085.0,CANTONAL,ALIANZA PARA GANAR,CD/UP/PSP/PSE,2023
1086.0,PROVINCIAL,GENTE QUE SUMA,CREO/SUMA,2023
1087.0,CANTONAL,UNIDOS POR LA VIDA Y EL PROGRESO,CD/UP/MUPP,2023
1088.0,CANTONAL,UNIDAD ROCAFORTENSE,UP/DSI,2023
1089.0,CANTONAL,UNIDAD POPULAR SOCIALISTA,UP/PSE,2023
1090.0,CANTONAL,UN NUEVO HUAQUILLAS SI ES POSIBLE,PSC/DH,2023
1091.0,PROVINCIAL,JUNTOS POR LA GENTE,MUPP/PID/MOVER,2023
1092.0,PARROQUIAL,ALIANZA PARA TRIUNFAR,CD/UP/PSE,2023
1093.0,CANTONAL,DIGNIDAD POPULAR,UP/DSI,2023
1094.0,CANTONAL,RENACE,UP/PSE/AVANZA,2023
1095.0,CANTONAL,VUELTA LARGA,UP/PSE/MOVER,2023
1096.0,CANTONAL,UNIDAD DEL PUEBLO,UP/DSI,2023
1097.0,CANTONAL,UNIDAD PARA LA RECONSTRUCCION,UP/PID/AVANZA/MOVER/MRA,2023
1098.0,CANTONAL,ALIANZA PSC - SUMA,PSC/SUMA,2023
1099.0,CANTONAL,MINGA POR GUAYAQUIL,UP/MUPP,2023
1101.0,CANTONAL,SOMOS EL CAMBIO,PSP/MPS,2023
1102.0,CANTONAL,PACHAKUTIK - UNIDAD POPULAR,MUPP/UP,2023
1106.0,PROVINCIAL,"PSC-TC, LISTA 6-61",PSC/SIN SIGLAS,2023
1107.0,CANTONAL,UNIDAD CONCORDENSE,UP/PSP/PID/AVANZA,2023
1110.0,PROVINCIAL,IZQUIERDA DEMOCRATICA MOVIMIENTO PUEBLO IGUALDAD DEMOCRACIA,ID/PID,2023
1111.0,CANTONAL,MINGA SUMA POR CALUMA,MINGA/SUMA,2023
1112.0,CANTONAL,PACHA ES LA PINTA,PSP/MUPP,2023
1113.0,CANTONAL,MOVIMIENTO SOCIAL CONSERVADOR DEL CARCHI LISTA63 - PARTIDO AVANZA LISTA 8,MSC/AVANZA,2023
1114.0,CANTONAL,JUNTOS POR MACHALA Y EL ORO,PSC/SUR/MCP,2023
1115.0,PROVINCIAL,AZUAY YA,CD/RETO/PID/CREO,2023
1116.0,CANTONAL,SOLUCION Y PROGRESO,PSC/AMIGO,2023
1117.0,CANTONAL,ALIANZA JUNTOS PODEMOS HACER MAS,AVANZA/PSC,2023
1119.0,CANTONAL,PROSPERIDAD Y DESARROLLO CUYABENENSE,PSP/MIRAD,2023
1120.0,CANTONAL,"MOVIMIENTO SOCIAL CONSERVADOR DEL CARCHI LISTA63- PARTIDO POLITICO SOCIEDAD UNIDA MAS ACCION, SUMA",MSC/SUMA,2023
1121.0,CANTONAL,MOVIMIENTO SOCIAL CONSERVADOR DEL CARCHI LISTA 63- PARTIDO POLITICO AVANZA LISTA 8,MSC/AVANZA,2023
1122.0,CANTONAL,MOVIMIENTO SOCIAL CONSERVADOR DEL CARCHI LISTA 63- MOVIMIENTO CENTRO DEMOCRATICO NACIONAL LISTA 1,MSC/CD,2023
1123.0,CANTONAL,TRONCALENOS UNIDOS POR EL CAMBIO,PSC/SUMA/AST,2023
1124.0,CANTONAL,MOVIMIENTO SOCIAL CONSERVADOR DEL CARCHI LISTA 63- MOVIMIENTO DEMOCRACIA SI LISTA 20,MSC/DSI,2023
1125.0,PROVINCIAL,ALIANZA JUNTOS POR BOLIVAR,SUMA/PSC,2023
1126.0,CANTONAL,ALIANZA CHILLANES RENOVACION TOTAL,RETO/AVANZA,2023
1127.0,CANTONAL,CHIMBO PIENSA EN GRANDE,ID/AVANZA/RETO,2023
1128.0,CANTONAL,CHONILLO !AHORA SI! 150,MC/DPM/R/RETO/CONSTRUYE/AVANZA,2023
1129.0,PROVINCIAL,JUNTOS POR LOJA,SUMA/APLA,2023
1130.0,PARROQUIAL,TELIMBELA PIENSA EN GRANDE,ID/AVANZA,2023
1131.0,PROVINCIAL,JUSTICIA SOCIAL BOLIVARENSE,ID/UP,2023
1133.0,PROVINCIAL,SUCUMBIOS POR EL CAMBIO,PSP/CREO,2023
1134.0,CANTONAL,PSC-MILAGRENOS RENACEN,PSC/M.M.G/SIN SIGLAS,2023
1135.0,CANTONAL,ALTERNATIVA POR EL CAMBIO,UP/DSI/CD,2023
1141.0,PROVINCIAL,CONSTRUYENDO ESPERANZA EN BOLIVAR,PID/CONSTRUYE,2023
1142.0,CANTONAL,UNIDAD 2023,UP/ID/SUMA,2023
1143.0,CANTONAL,VAMOS POR EL CAMBIO,CD/PSE/RETO,2023
1144.0,CANTONAL,TODOS POR EL CORAZON,DSI/UP,2023
1145.0,CANTONAL,ALIANZA POPULAR TRIUNFENSE,UP/MRT,2023
1146.0,PROVINCIAL,SOMOS ENCUENTRO POSITIVO 65-69-21,SOMOS/MPPP/CREO,2023
1147.0,PROVINCIAL,VIDA,ID/M.I.A.Y.,2023
1149.0,CANTONAL,SOMOS AGUA,CD/UP,2023
1150.0,PARROQUIAL,LA ASUNCION PIENSA EN GRANDE,ID/RETO,2023
1151.0,CANTONAL,TODOS POR CALUMA,CREO/SI ARI/SIN SIGLAS,2023
1153.0,PROVINCIAL,UNIDOS POR CANAR,ID/AMIGO/CONSTRUYE/RETO,2023
1155.0,CANTONAL,POR MI SANTA CRUZ,PSC/XMSC,2023
1156.0,CANTONAL,ALIANZA SAN CRISTOBAL UNIDO,PSC/GAL-PC,2023
1157.0,CANTONAL,UNIDOS POR PASTAZA,M.P.U.P./CONSTRUYE,2023
1158.0,CANTONAL,"BALSAS, EL CAMBIO ES CONTIGO",PSC/CREO,2023
1159.0,CANTONAL,CAMBIEMOS LA HISTORIA,MUPP/DM,2023
1160.0,CANTONAL,PSC-EMPALME RENACE,PSC/M.M.G/RENACE,2023
1163.0,CANTONAL,JUNTOS POR EL PROGRESO DE CHILLA Y EL ORO,SUR/MID,2023
1164.0,CANTONAL,UNIDOS POR AZOGUES,USM/ID/AMIGO/CONSTRUYE/RETO,2023
1166.0,CANTONAL,PRIMERO PLAYAS,RETO/CONSTRUYE,2023
1167.0,PROVINCIAL,PSC-MADERA DE GUERRERO,PSC/M.M.G,2023
1168.0,PARROQUIAL,ZUMBAHUENOS POR EL CAMBIO,UP/MUPP,2023
1169.0,PARROQUIAL,VICTORENSES POR EL CAMBIO,UP/MUPP/INCLUYENTE/PSP,2023
1170.0,CANTONAL,EL TAMBO RENACE,PSP/CREO,2023
1171.0,PARROQUIAL,PILALENSES POR EL CAMBIO,UP/MUPP/MOVER/PSP,2023
1172.0,PARROQUIAL,ANGAMARQUENSES POR EL CAMBIO,UP/MUPP/PSP/CD,2023
1173.0,PARROQUIAL,ESPERANCENOS POR EL CAMBIO,UP/MUPP/MOVER,2023
1175.0,PROVINCIAL,OPORTUNIDADES,CREO/SUMA/CONSTRUYE,2023
1176.0,CANTONAL,EL CAMBIO DE MONTALVO,AVANZA/AMIGO,2023
1178.0,PROVINCIAL,"ESMERALDAS, ES PRIMERO",CREO/CONSTRUYE,2023
1179.0,CANTONAL,BALAO PRIMERO,CONSTRUYE/RETO,2023
1181.0,CANTONAL,MINKA - MINGA KAYAMBI,PSP/PID/PSC/AMIGO/SUMA/MC,2023
1183.0,CANTONAL,JUSTICIA SOCIAL POR SAN MIGUEL,UP/ID,2023
1184.0,PARROQUIAL,ESPERANZA DEL FUTURO AVANZA-MINGAI,MINGAI/AVANZA,2023
1185.0,CANTONAL,ALIANZA POPULAR,UP/AMIGO,2023
1187.0,PROVINCIAL,ALIANZA EL PODER LO TIENE EL PUEBLO,UP/PSP/MOVER,2023
1189.0,CANTONAL,LA RUTA DE LA PROSPERIDAD,PSC/AMIGO,2023
1190.0,PROVINCIAL,CANAR RENACE CONTIGO,PSP/CREO/SUMA,2023
1191.0,CANTONAL,POR EL MOCHACHE DEL FUTURO,PSC/AMIGO,2023
1192.0,CANTONAL,RENACE LA ESPERANZA PARA LOS HUMILDES,UP/AVANZA,2023
1194.0,CANTONAL,UNIDAD SAN CRISTOBAL,UP/SUMA,2023
1196.0,CANTONAL,ALIANZA POPULAR,ID/UP,2023
1198.0,CANTONAL,ALIANZA POPULAR,UP/ID,2023
1199.0,CANTONAL,POR UN BABAHOYO CON ROSTRO HUMANO,AVANZA/ID,2023
1200.0,CANTONAL,POR MI SAN CRISTOBAL,PSP/ID,2023
1201.0,CANTONAL,"UNIDOS POR EL TURISMO, TRANSFORMACION Y DESARROLLO",SUMA/RETO,2023
1204.0,CANTONAL,RURALES ISLENOS 2023,CD/ID,2023
1205.0,CANTONAL,LA MINGA VA,LM/PSE,2023
1206.0,CANTONAL,JUNTOS POR RUMINAHUI,SUMA/CONSTRUYE,2023
1207.0,PROVINCIAL,ALIANZA ID-FLC,ID/FLC,2023
1208.0,CANTONAL,SALVEMOS A GUARANDA,DSI/RETO/AVANZA,2023
1209.0,CANTONAL,BANDOLA VIVE,SIN SIGLAS/M.I.R.A.S./AMIGO,2023
1212.0,CANTONAL,UNION CANTONAL POR EL CAMBIO,RC/ID/PSE,2023
